date,open,high,low,close,volume,ticker
2020-01-01 00:00:00+05:30,105.32979023980997,106.0367015837013,104.15160466665772,104.52862548828125,415088,CDSL.NS
2020-01-02 00:00:00+05:30,104.95277558283438,122.06003254805461,104.74070360542524,118.99674987792969,14653054,CDSL.NS
2020-01-03 00:00:00+05:30,118.99674121566811,121.30598203015644,114.18974558299254,116.97026062011719,4249686,CDSL.NS
2020-01-06 00:00:00+05:30,116.82887564956886,116.82887564956886,111.22071533737646,113.20006561279297,2467418,CDSL.NS
2020-01-07 00:00:00+05:30,115.41504968144632,116.26334468684838,111.95118859674227,113.43569946289062,1212188,CDSL.NS
2020-01-08 00:00:00+05:30,110.74943876682174,115.90988990093336,110.74943876682174,113.71846771240234,1802634,CDSL.NS
2020-01-09 00:00:00+05:30,115.46219310421901,120.50482622198429,114.99091884665077,118.26627349853516,3474462,CDSL.NS
2020-01-10 00:00:00+05:30,118.76110682005668,127.57394073773764,116.92314018617593,124.79341125488281,10302032,CDSL.NS
2020-01-13 00:00:00+05:30,125.35894473515657,127.6917579182377,123.52097812110831,124.95835876464844,2298966,CDSL.NS
2020-01-14 00:00:00+05:30,125.0761651265245,131.48549688328606,123.70947287405947,127.64461517333984,4861706,CDSL.NS
2020-01-15 00:00:00+05:30,126.77276992280441,132.61656759300215,125.83022144754192,131.0377960205078,4601172,CDSL.NS
2020-01-16 00:00:00+05:30,131.81540672679745,132.3809271685445,128.56360306262295,129.34121704101562,1676476,CDSL.NS
2020-01-17 00:00:00+05:30,129.36478041089927,130.82573344861785,127.38542282661624,128.68142700195312,1282408,CDSL.NS
2020-01-20 00:00:00+05:30,128.8934895478409,132.89932011879756,127.95094117820402,128.8463592529297,1524986,CDSL.NS
2020-01-21 00:00:00+05:30,128.13947552449665,133.65339042517135,125.8773647038941,132.66371154785156,2768254,CDSL.NS
2020-01-22 00:00:00+05:30,133.65338216947646,134.54880038139925,130.11882524176895,132.56944274902344,2334974,CDSL.NS
2020-01-23 00:00:00+05:30,132.52232252410087,134.0775217689125,129.8831838940476,131.226318359375,1300492,CDSL.NS
2020-01-24 00:00:00+05:30,127.24404497504705,130.16595101992604,124.93480407229997,126.37218475341797,2160330,CDSL.NS
2020-01-27 00:00:00+05:30,125.12331145453699,130.07169100358647,122.50774516004167,126.46644592285156,1783824,CDSL.NS
2020-01-28 00:00:00+05:30,126.81989593911159,129.48259241535445,125.83021719708694,128.0452117919922,2422412,CDSL.NS
2020-01-29 00:00:00+05:30,128.65788555417012,129.50617355221658,126.7727883299332,127.50325775146484,673324,CDSL.NS
2020-01-30 00:00:00+05:30,128.18658707937192,128.3986662299726,125.54744858660236,126.20722961425781,669920,CDSL.NS
