date,open,high,low,close,volume,ticker
2020-01-01 00:00:00+05:30,317.87835353421417,321.70104172604323,315.9918411398557,320.0130920410156,63948,SYNGENE.NS
2020-01-02 00:00:00+05:30,322.69394557394907,339.0272358626461,318.02728254831015,334.0627136230469,149154,SYNGENE.NS
2020-01-03 00:00:00+05:30,334.80736654584916,338.5803910411422,324.67972982537685,326.2187194824219,92944,SYNGENE.NS
2020-01-06 00:00:00+05:30,324.0840176229969,326.2684196089248,315.7436260148871,317.58050537109375,114717,SYNGENE.NS
2020-01-07 00:00:00+05:30,318.8216261509911,319.0201888611124,304.4741446742633,307.5521545410156,234843,SYNGENE.NS
2020-01-08 00:00:00+05:30,304.92095226907503,308.7932734319693,302.9351434367151,306.8074645996094,130937,SYNGENE.NS
2020-01-09 00:00:00+05:30,308.79329279970585,312.46705149040775,306.80748384279457,307.2543029785156,95905,SYNGENE.NS
2020-01-10 00:00:00+05:30,308.59465756796914,311.771963584789,305.02022617534163,307.30389404296875,80874,SYNGENE.NS
2020-01-13 00:00:00+05:30,310.6301649078453,313.2117225518916,306.2117279612446,310.332275390625,314180,SYNGENE.NS
2020-01-14 00:00:00+05:30,311.77198673678805,313.16204685948327,306.06278634272263,307.2046203613281,102544,SYNGENE.NS
2020-01-15 00:00:00+05:30,308.49540737345825,311.6726832540194,306.906754282659,309.4883117675781,75847,SYNGENE.NS
2020-01-16 00:00:00+05:30,310.3819382534751,310.3819382534751,305.9138682123052,307.1549987792969,905349,SYNGENE.NS
2020-01-17 00:00:00+05:30,308.7932511127733,314.9989032653612,306.8074424239452,308.8925476074219,265418,SYNGENE.NS
2020-01-20 00:00:00+05:30,311.27553452860843,311.27553452860843,303.82875140591443,307.2046203613281,148643,SYNGENE.NS
2020-01-21 00:00:00+05:30,306.80743712701985,308.3464267138772,303.82872414520415,304.2755432128906,166581,SYNGENE.NS
2020-01-22 00:00:00+05:30,305.2188080087351,315.74360076097514,304.3252001045248,307.750732421875,1016994,SYNGENE.NS
2020-01-23 00:00:00+05:30,304.8216547731493,309.7861768378586,300.94933362288367,302.8358459472656,549780,SYNGENE.NS
2020-01-24 00:00:00+05:30,301.3465237970562,309.24012690326055,301.3465237970562,305.0699157714844,340040,SYNGENE.NS
2020-01-27 00:00:00+05:30,302.83585492138405,312.5663063361474,302.83585492138405,308.49542236328125,107805,SYNGENE.NS
2020-01-28 00:00:00+05:30,307.80037057888893,316.73651036988895,307.80037057888893,313.5592041015625,868866,SYNGENE.NS
2020-01-29 00:00:00+05:30,309.984729807188,315.64426604942025,307.2542430242328,310.4315185546875,324752,SYNGENE.NS
2020-01-30 00:00:00+05:30,309.93513078111926,312.3180954991241,306.01317622260126,307.5025329589844,87125,SYNGENE.NS
2020-01-31 00:00:00+05:30,309.28973057462065,312.764896086695,308.0486000345941,311.8216247558594,78761,SYNGENE.NS
2020-02-03 00:00:00+05:30,310.77907222487164,314.7506897612917,309.2897156487141,312.4173583984375,53790,SYNGENE.NS
2020-02-04 00:00:00+05:30,312.7648954690749,315.545015752829,307.8003733187721,308.64434814453125,241302,SYNGENE.NS
2020-02-05 00:00:00+05:30,308.8429340109598,311.6727179090539,308.49544167521,310.5308837890625,42843,SYNGENE.NS
2020-02-06 00:00:00+05:30,308.1479155963467,315.64433240133036,308.1479155963467,313.0627746582031,51934,SYNGENE.NS
2020-02-07 00:00:00+05:30,310.28263141935093,318.92091199848096,310.28263141935093,311.9705810546875,110974,SYNGENE.NS
2020-02-10 00:00:00+05:30,314.40317821239,315.1478565266311,308.7932743053146,309.9847717285156,84858,SYNGENE.NS
2020-02-11 00:00:00+05:30,311.2258855919596,311.87126736954616,302.8854646781012,305.8145446777344,184027,SYNGENE.NS
2020-02-12 00:00:00+05:30,306.21168816052824,310.53082803999666,302.9351160042613,303.87835693359375,369484,SYNGENE.NS
2020-02-13 00:00:00+05:30,307.5521245566081,309.7861593596827,304.1265924048124,309.1407775878906,88177,SYNGENE.NS
2020-02-14 00:00:00+05:30,311.77197034097713,311.77197034097713,302.9847606581022,304.22589111328125,546404,SYNGENE.NS
2020-02-17 00:00:00+05:30,304.2259254922416,309.5379705009013,301.34650857104583,304.4741516113281,63787,SYNGENE.NS
2020-02-18 00:00:00+05:30,305.2684631347656,305.8145484222477,301.84293091027047,305.2684631347656,50139,SYNGENE.NS
2020-02-19 00:00:00+05:30,305.21881495966295,308.2968247451849,301.8429459663002,305.86419677734375,39689,SYNGENE.NS
2020-02-20 00:00:00+05:30,304.62307378276046,311.7719979582702,302.3394056633544,304.77203369140625,145926,SYNGENE.NS
2020-02-24 00:00:00+05:30,304.8216547159526,307.6514383525135,301.34648927130814,302.4386901855469,67589,SYNGENE.NS
2020-02-25 00:00:00+05:30,302.8854949744272,308.2968364299255,294.9919226570867,306.60888671875,244648,SYNGENE.NS
2020-02-26 00:00:00+05:30,306.608894060552,310.2330196859715,302.53800989677944,304.7223815917969,131248,SYNGENE.NS
2020-02-27 00:00:00+05:30,303.53088330442563,305.31809908107067,298.41740146922996,301.9422302246094,67183,SYNGENE.NS
2020-02-28 00:00:00+05:30,299.90677995074344,302.53800100994465,295.8855290091225,298.26849365234375,144993,SYNGENE.NS
2020-03-02 00:00:00+05:30,298.06992931229814,300.3535974368569,283.0770659916058,290.722412109375,117773,SYNGENE.NS
2020-03-03 00:00:00+05:30,294.3961441194025,295.28975198738226,283.67278910157245,291.76495361328125,129738,SYNGENE.NS
2020-03-04 00:00:00+05:30,295.2897724620795,298.8642344828798,285.0132055151681,296.58056640625,281967,SYNGENE.NS
2020-03-05 00:00:00+05:30,297.3748705646077,300.15499079003865,291.61603711148456,298.0699157714844,338505,SYNGENE.NS
2020-03-06 00:00:00+05:30,291.91388283790474,295.33941501202946,284.81462269984326,290.9706115722656,172407,SYNGENE.NS
2020-03-09 00:00:00+05:30,286.0060950444588,290.92098385456677,278.5096790826143,282.7295227050781,89995,SYNGENE.NS
2020-03-11 00:00:00+05:30,279.5025774146947,289.5805506111807,279.5025774146947,287.39617919921875,71844,SYNGENE.NS
2020-03-12 00:00:00+05:30,282.7791702757384,282.92813018145495,270.07000565924807,278.9565124511719,165255,SYNGENE.NS
2020-03-13 00:00:00+05:30,240.28286570813933,283.9706594732556,223.20491299369766,277.66571044921875,307192,SYNGENE.NS
2020-03-16 00:00:00+05:30,249.51688715557475,272.89978959337793,249.51688715557475,263.7154235839844,121115,SYNGENE.NS
2020-03-17 00:00:00+05:30,263.11966039690213,264.60901696518647,248.9211247491543,253.04168701171875,371392,SYNGENE.NS
2020-03-18 00:00:00+05:30,257.0133103767125,257.0133103767125,238.29705634908714,246.19064331054688,1028994,SYNGENE.NS
2020-03-19 00:00:00+05:30,237.30415631751185,242.51690452113922,228.36801653986498,233.38218688964844,554192,SYNGENE.NS
2020-03-20 00:00:00+05:30,239.4388917992773,241.22612276281285,234.32544016105504,236.90699768066406,409249,SYNGENE.NS
2020-03-23 00:00:00+05:30,226.3325602334052,242.26867925552182,218.78649570756107,221.11981201171875,234901,SYNGENE.NS
2020-03-24 00:00:00+05:30,233.33253200914766,234.32543640067595,221.4176793108082,223.00633239746094,286565,SYNGENE.NS
2020-03-25 00:00:00+05:30,228.36801097135032,242.26867250873687,220.62335365613123,226.58078002929688,306016,SYNGENE.NS
2020-03-26 00:00:00+05:30,229.90701557451965,230.55239737073137,219.6304490313292,225.7864532470703,488909,SYNGENE.NS
2020-03-27 00:00:00+05:30,233.33253986724515,233.33253986724515,216.75103900040006,222.5098876953125,594938,SYNGENE.NS
2020-03-30 00:00:00+05:30,214.4673414923123,227.37509815620146,211.0418244846915,224.0985107421875,435124,SYNGENE.NS
2020-03-31 00:00:00+05:30,228.2190807606072,245.19773678831572,216.40350939518285,238.44598388671875,559950,SYNGENE.NS
2020-04-01 00:00:00+05:30,235.21903803766173,253.19061310661294,232.8360736215715,241.52398681640625,267321,SYNGENE.NS
2020-04-03 00:00:00+05:30,246.19065918009295,258.0558645122066,231.69426307472477,249.36795043945312,461125,SYNGENE.NS
2020-04-07 00:00:00+05:30,268.08419119089064,273.0487132499812,259.14805148452757,271.1622009277344,229774,SYNGENE.NS
2020-04-08 00:00:00+05:30,271.1622004214913,306.4599400753114,260.68704071574393,269.1763916015625,328935,SYNGENE.NS
2020-04-09 00:00:00+05:30,285.95649178945564,287.64444153501785,273.04873347951496,277.5664367675781,291340,SYNGENE.NS
2020-04-13 00:00:00+05:30,286.750736874837,292.9067553794973,268.18344547716333,278.90679931640625,247636,SYNGENE.NS
2020-04-15 00:00:00+05:30,286.94938053531075,297.7720327721096,276.02743179521246,276.970703125,192436,SYNGENE.NS
2020-04-16 00:00:00+05:30,273.0487075555726,285.31108284600305,271.16219527266884,278.2118225097656,233520,SYNGENE.NS
2020-04-17 00:00:00+05:30,285.956462085421,290.9209839966262,278.50967921861314,283.5238342285156,168474,SYNGENE.NS
2020-04-20 00:00:00+05:30,289.87843606639075,321.7010082496878,286.0060848744084,310.87835693359375,1002872,SYNGENE.NS
2020-04-21 00:00:00+05:30,308.7932504715119,310.77905915621614,298.8642070479906,306.90673828125,401278,SYNGENE.NS
2020-04-22 00:00:00+05:30,308.79326729299584,315.44573886956215,308.79326729299584,312.66558837890625,534704,SYNGENE.NS
