date,open,high,low,close,volume,ticker
2020-01-01 00:00:00+05:30,355.37243786707313,374.8536980152079,352.54659519979873,370.529296875,322406,CYIENT.NS
2020-01-02 00:00:00+05:30,371.1715906890656,383.2028657413485,371.1715906890656,378.83563232421875,232669,CYIENT.NS
2020-01-03 00:00:00+05:30,373.1839285832534,378.964083673881,372.4988836182211,374.1258850097656,43377,CYIENT.NS
2020-01-06 00:00:00+05:30,372.5416697454598,376.69482322845494,357.9414373589346,364.5779113769531,76517,CYIENT.NS
2020-01-07 00:00:00+05:30,367.275288917659,368.98792726759706,356.22877678711603,358.71209716796875,60347,CYIENT.NS
2020-01-08 00:00:00+05:30,356.7426384725918,359.8681988037579,351.09092566220284,356.4001159667969,110956,CYIENT.NS
2020-01-09 00:00:00+05:30,359.5684422770738,362.30867428773087,357.12792722583066,359.95379638671875,43628,CYIENT.NS
2020-01-10 00:00:00+05:30,362.22303468702864,371.55690907770156,359.95379395159915,369.11639404296875,83431,CYIENT.NS
2020-01-13 00:00:00+05:30,372.32761727847685,389.6252774100159,370.82905851920754,382.4750061035156,179603,CYIENT.NS
2020-01-14 00:00:00+05:30,386.1999498979318,393.735548223313,382.4749562410949,384.829833984375,152780,CYIENT.NS
2020-01-15 00:00:00+05:30,388.6832964042108,393.05052973897955,383.6310181330345,389.2398986816406,92091,CYIENT.NS
2020-01-16 00:00:00+05:30,393.05057166822183,398.1884876377411,376.86614159079465,386.1143798828125,240587,CYIENT.NS
2020-01-17 00:00:00+05:30,389.625244140625,394.76315944797386,379.43505067427407,389.625244140625,1177943,CYIENT.NS
2020-01-20 00:00:00+05:30,393.05054039439705,397.2036940325298,390.0962284938722,396.0048522949219,146841,CYIENT.NS
2020-01-21 00:00:00+05:30,394.29222612349196,395.6195105651288,388.3836021373906,394.16375732421875,178309,CYIENT.NS
2020-01-22 00:00:00+05:30,396.1332676167037,431.92739976607027,394.7631516685199,414.9722900390625,1080343,CYIENT.NS
2020-01-23 00:00:00+05:30,416.6849641677838,427.1748752796416,416.51368985978013,421.5231628417969,453642,CYIENT.NS
2020-01-24 00:00:00+05:30,421.90848440416704,425.50500939953855,416.47085220462543,421.094970703125,300245,CYIENT.NS
2020-01-27 00:00:00+05:30,420.88093106087933,427.3033257362742,416.4708919436663,420.9237365722656,605950,CYIENT.NS
2020-01-28 00:00:00+05:30,420.9237497164655,425.3766206169056,419.8105450577513,421.6944580078125,65931,CYIENT.NS
2020-01-29 00:00:00+05:30,423.0217145789532,427.3033108803596,417.1559224194684,420.02459716796875,153128,CYIENT.NS
2020-01-30 00:00:00+05:30,420.2386946856762,421.0950139820301,415.7858238915195,417.2415771484375,123104,CYIENT.NS
2020-01-31 00:00:00+05:30,419.5964288933299,424.73434434916663,415.70018679243617,420.4099426269531,76256,CYIENT.NS
2020-02-03 00:00:00+05:30,414.7153873765601,416.17114050221414,405.50995577080124,407.0085144042969,43336,CYIENT.NS
2020-02-04 00:00:00+05:30,408.89242994751,421.26625320217846,407.99330521435354,412.0608215332031,135352,CYIENT.NS
2020-02-05 00:00:00+05:30,414.03037870514606,421.2234555491633,413.2168649226193,415.8714599609375,205674,CYIENT.NS
2020-02-06 00:00:00+05:30,415.314803535019,439.80551124961687,413.9018821103749,420.6239929199219,553198,CYIENT.NS
2020-02-07 00:00:00+05:30,419.59642149561597,421.9512993713567,413.816266709707,416.59930419921875,48151,CYIENT.NS
2020-02-10 00:00:00+05:30,418.31196380208337,418.31196380208337,399.98673663280806,401.399658203125,71947,CYIENT.NS
2020-02-11 00:00:00+05:30,401.2712028471827,410.1769177556109,401.2712028471827,404.0970458984375,68076,CYIENT.NS
2020-02-12 00:00:00+05:30,404.3967560633924,405.80967756527207,392.19420704506877,395.0200500488281,84770,CYIENT.NS
2020-02-13 00:00:00+05:30,391.33791334398893,393.64998586719,387.9126362031225,390.78131103515625,89786,CYIENT.NS
2020-02-14 00:00:00+05:30,391.33789728561175,393.8640495264575,388.297974400951,390.5243835449219,85134,CYIENT.NS
2020-02-17 00:00:00+05:30,387.27035150819296,387.6557055946495,375.6672370018033,381.1476745605469,341490,CYIENT.NS
2020-02-18 00:00:00+05:30,377.2514804253847,382.43222818953416,374.5969113379216,381.8327941894531,101852,CYIENT.NS
2020-02-19 00:00:00+05:30,381.91835252633115,383.7166280226314,376.0953925821836,380.2913513183594,82889,CYIENT.NS
2020-02-20 00:00:00+05:30,382.17525983001485,382.77469374089014,372.4988630364367,375.1106262207031,61166,CYIENT.NS
2020-02-24 00:00:00+05:30,374.98220813155,375.8813590567736,364.192579958401,373.826171875,247213,CYIENT.NS
2020-02-25 00:00:00+05:30,373.8261570612926,373.9974313639168,368.64543606678,371.77099609375,55013,CYIENT.NS
2020-02-26 00:00:00+05:30,375.06784522766867,376.7804837903521,364.834819362519,368.3457336425781,551065,CYIENT.NS
2020-02-27 00:00:00+05:30,368.2172843036935,373.7405540213649,366.67592007832894,369.15924072265625,100414,CYIENT.NS
2020-02-28 00:00:00+05:30,359.56847442366876,366.6759404036459,355.32970950256106,363.55035400390625,99550,CYIENT.NS
2020-03-02 00:00:00+05:30,366.2049233839519,369.8442802098484,358.2839702922946,364.6207275390625,79205,CYIENT.NS
2020-03-03 00:00:00+05:30,363.978495770058,371.47128939305003,354.47337276598023,359.6968994140625,52175,CYIENT.NS
2020-03-04 00:00:00+05:30,359.6540920563591,364.57792784046404,357.470488379133,360.4247741699219,81985,CYIENT.NS
2020-03-05 00:00:00+05:30,355.37248387895585,359.18311494233984,353.2316857832995,357.8558044433594,99837,CYIENT.NS
2020-03-06 00:00:00+05:30,342.5276623364273,355.32964416936596,342.5276623364273,351.73309326171875,360072,CYIENT.NS
2020-03-09 00:00:00+05:30,347.6656388103859,347.6656388103859,320.0921466585146,334.3498840332031,108176,CYIENT.NS
2020-03-11 00:00:00+05:30,332.08054789835995,338.2460560826002,323.77426802359804,328.22711181640625,133743,CYIENT.NS
2020-03-12 00:00:00+05:30,321.975998635488,327.1139135073309,287.7660383273528,312.5564880371094,170814,CYIENT.NS
