date,open,high,low,close,volume,ticker,log_return_t,mean_return_5,mean_return_20,std_return_5,std_return_20,ATR_14_norm,vol_ratio,vol_percentile_252,volume_z,relative_volume,volume_volatility,MA20,MA50,dist_MA20,dist_MA50,trend_strength,rel_return,beta_approx_20,target
2022-12-13 00:00:00+05:30,172.1999969482422,175.4499969482422,172.1999969482422,172.9499969482422,5644287,NYKAA.NS,-0.0023101896023772165,-0.000980542530490573,-0.005237662647224403,0.006728627494832175,0.024183389878236042,0.029116584473301795,0.2782333141208831,0.4087301587301587,-0.7426931219758068,0.3779031033455842,0.8418481753398732,176.63500061035157,188.76800018310547,-0.020862250681730407,-0.08379599942088604,0.2165809056458625,-0.008285098097887434,-0.7290511607752898,-0.0020257037263327463
2022-12-14 00:00:00+05:30,174.3000030517578,174.3000030517578,171.75,172.60000610351562,5153788,NYKAA.NS,-0.0020257037263327463,-5.7914894503128484e-05,-0.0033200796742990637,0.006039816081280037,0.022727060396581945,0.02768581010211618,0.2657542734671337,0.3531746031746032,-0.7019072183612671,0.3441390467829148,0.8891492327665659,176.04250106811523,187.97966705322267,-0.019554908294969447,-0.08181555585229569,0.14608480619650782,-0.00483242227736097,-0.7328466101535729,-0.010483514789622516
2022-12-15 00:00:00+05:30,174.0,175.25,169.5,170.8000030517578,7788442,NYKAA.NS,-0.010483514789622516,-0.0026174576989141576,-0.004155027700775835,0.007352336772866839,0.022664964853869672,0.027099365127947483,0.32439201103333887,0.34523809523809523,-0.43549379372005365,0.527900164935445,0.7549660612867957,175.30250091552733,187.04833374023437,-0.025684162176797965,-0.0868670164695129,0.18332372868555963,0.002754658798676495,-0.3229131781420018,-0.016231726890968978
2022-12-16 00:00:00+05:30,170.8000030517578,171.39999389648438,166.60000610351562,168.0500030517578,7329556,NYKAA.NS,-0.016231726890968978,-0.00764722120634008,-0.006765746708880823,0.005958970957562598,0.02072223336807473,0.026480208552561814,0.28756398869164695,0.2857142857142857,-0.41668916294483893,0.4956162541371822,0.691032661260814,174.08500137329102,186.0511669921875,-0.03466696311329931,-0.0967538351437378,0.32649682704259336,-0.008277220506363975,-0.041626112003385576,-0.028978804174394378
2022-12-19 00:00:00+05:30,168.89999389648438,169.1999969482422,159.6999969482422,163.25,13612050,NYKAA.NS,-0.028978804174394378,-0.01200598783673917,-0.005846594966904214,0.011201181449866414,0.01917686184262154,0.02922773475955754,0.5840984672469489,0.2698412698412698,0.44121903394823153,0.9102948463869308,0.6839583083688633,173.072501373291,185.03500030517577,-0.05675368007502144,-0.11773448411418766,0.30487740726878454,-0.0372345879040396,-0.8350570900762545,-0.01761211077597012
2022-12-20 00:00:00+05:30,164.0,164.60000610351562,158.39999389648438,160.39999389648438,11037630,NYKAA.NS,-0.01761211077597012,-0.015066372071457751,-0.004412875185150571,0.009905253860692707,0.01693519917195302,0.03017011158621859,0.5848911436592786,0.2222222222222222,0.33847915834983167,0.732368917155422,0.5231953071790073,172.33250122070314,183.96200012207032,-0.06924118920693086,-0.12808083304524995,0.2605739994318396,-0.01570216745544094,-0.5435190248198741,-0.049195465141300236
2022-12-21 00:00:00+05:30,161.3000030517578,162.25,151.60000610351562,152.6999969482422,12249784,NYKAA.NS,-0.049195465141300236,-0.024500324354451247,-0.005863677894519033,0.01534759672287901,0.019417868320160597,0.03442791295520895,0.7903848437933808,0.2777777777777778,0.8579484902861791,0.8037769368674846,0.4431607759307849,171.38250122070312,182.72649993896485,-0.10901057073097475,-0.16432484067231082,0.30197315061095387,-0.03901611122435805,0.15404149557893781,-0.007889567289846343
2022-12-22 00:00:00+05:30,154.0,156.0,147.75,151.5,10324183,NYKAA.NS,-0.007889567289846343,-0.023981534854496014,-0.0060685152157754895,0.01597103227588025,0.019416481339212102,0.03439414506810615,0.8225498622207987,0.2777777777777778,0.437273593666459,0.670177192163156,0.4320221902145637,170.40500106811524,181.55449981689452,-0.11094158591888398,-0.16553982327923775,0.3125443783718002,-0.003939272402956143,0.1546021986921277,-0.04488685859726436
2022-12-23 00:00:00+05:30,149.85000610351562,149.85000610351562,139.39999389648438,144.85000610351562,12029763,NYKAA.NS,-0.04488685859726436,-0.029712561195755088,-0.00975346482917551,0.017557371746122874,0.01944171078593733,0.03917845732061424,0.9030770444364444,0.2857142857142857,1.0899456391561453,0.7712017875883902,0.39149814342487976,168.84500122070312,180.27399993896483,-0.14211255851395735,-0.19650084785092503,0.5016770344850559,-0.027045483329179738,0.6843902272338372,0.03892858954162497
2022-12-26 00:00:00+05:30,143.5,152.1999969482422,140.6999969482422,150.60000610351562,9194594,NYKAA.NS,0.03892858954162497,-0.01613108245255122,-0.008582026195681285,0.03543244121370646,0.02162648359261529,0.041619235649624754,1.6383812318889006,0.3333333333333333,0.24851330511035502,0.585181820080264,0.3913258430264651,167.43500137329102,179.23666687011718,-0.10054645164207236,-0.1597701032108304,0.39682929453768473,0.02732652168263055,1.1079488280306353,-0.0059940848540258945
2022-12-27 00:00:00+05:30,153.3000030517578,153.9499969482422,149.10000610351562,149.6999969482422,4645644,NYKAA.NS,-0.0059940848540258945,-0.013807477268162375,-0.008007235339207653,0.03569103925218556,0.021529820882984437,0.042346591540439224,1.6577482399266348,0.32142857142857145,-1.1410549831269836,0.29529956700452015,0.3907081091445803,166.135001373291,178.20666687011717,-0.09892559838809357,-0.15996410471585742,0.3719135269908678,-0.012506487665439766,1.1200108440358973,0.006989564567536026
2022-12-28 00:00:00+05:30,150.0,152.25,148.5,150.75,5075784,NYKAA.NS,0.006989564567536026,-0.0025704713263951244,-0.006680716281923707,0.030183840388252756,0.021598998530481993,0.04257284569757241,1.3974641634895075,0.3253968253968254,-0.9269884288774141,0.32234104360959215,0.40962751306761797,165.05750122070313,177.3533334350586,-0.08668192062780194,-0.15000187996635492,0.30930661805589016,0.0075302257366803614,1.3347266292750097,0.047604947213542755
2022-12-29 00:00:00+05:30,149.3000030517578,160.39999389648438,148.8000030517578,158.10000610351562,13768511,NYKAA.NS,0.047604947213542755,0.008528431574282696,-0.004038609386653253,0.03714030323694947,0.02478226544481553,0.04404986942133551,1.4986639673040698,0.4722222222222222,1.6285509369463043,0.8643303810544692,0.4147621481224085,164.3925018310547,176.70150024414062,-0.03827726725409322,-0.10527071990827144,0.16296362275717233,0.043832241126359375,1.6166154513971693,-0.020770836985962146
2022-12-30 00:00:00+05:30,159.0,161.1999969482422,153.0,154.85000610351562,8413870,NYKAA.NS,-0.020770836985962146,0.013351635896543137,-0.007064550009607371,0.02918281134723683,0.022767276869097516,0.047488342465801636,1.2817869566552187,0.40476190476190477,0.13164702180588145,0.5249185604095049,0.403139084064068,163.21750183105468,175.95733367919922,-0.05126592205588056,-0.11995707785028359,0.31029389009879005,-0.016048626944838836,1.8944353640361835,0.0019354057200633504
2023-01-02 00:00:00+05:30,155.89999389648438,156.0,153.5,155.14999389648438,4032472,NYKAA.NS,0.0019354057200633504,0.0059529991322308145,-0.006247732552769854,0.025539168625574878,0.022783259949271405,0.04705123415586038,1.1209615073885215,0.4087301587301587,-1.1509600719063882,0.2513640592129693,0.4232605573632931,162.18500137329102,175.1811669921875,-0.04337643688876533,-0.1143454712540704,0.27422457648445026,-0.0031412694854727526,1.8924119548488028,-0.010691784527686907
2023-01-03 00:00:00+05:30,155.0,155.8000030517578,152.5,153.5,3651081,NYKAA.NS,-0.010691784527686907,0.005013459197498612,-0.006210233168153017,0.026167245112966146,0.0227748767056796,0.04790599427149982,1.1489517138384076,0.4087301587301587,-1.2629403184561636,0.22731605565757013,0.4239850637538571,161.1700012207031,174.46683380126953,-0.047589508978932535,-0.12017661662818113,0.27267899280501395,-0.012618854160558505,1.8575154115065076,0.0
2023-01-04 00:00:00+05:30,153.8000030517578,156.89999389648438,152.5,153.5,7975685,NYKAA.NS,0.0,0.0036155462839914066,-0.005878291072839518,0.026221927109439082,0.022816642990403268,0.04727779226893322,1.1492451202403822,0.4166666666666667,-0.0080268562170775,0.4919449535426669,0.4086408744928922,160.2125015258789,173.72383392333984,-0.041897489031938434,-0.11641369791032814,0.2576316112320216,0.010453517612292944,1.6843241356932055,0.0035766778256022063
2023-01-05 00:00:00+05:30,153.6999969482422,155.0,152.14999389648438,154.0500030517578,2164965,NYKAA.NS,0.0035766778256022063,-0.005190107593596703,-0.005815167143181039,0.01033917623517195,0.022842233041978997,0.04620484625696684,0.45263401742862236,0.42063492063492064,-1.6429223870366236,0.133677015642968,0.4409665000675571,159.26250152587892,173.10050079345703,-0.03272897526946621,-0.11005455012131747,0.2545795144764919,0.006396087918870282,1.6650770622828626,-0.005206670036533236
2023-01-06 00:00:00+05:30,153.8000030517578,154.5,152.5,153.25,2896094,NYKAA.NS,-0.005206670036533236,-0.002077274203710921,-0.006521355177315733,0.005839236855922052,0.02257961518354617,0.042950358376361866,0.25860645641616403,0.376984126984127,-1.2905788734377825,0.180200760078562,0.47909519616892465,158.19500122070312,172.66750091552734,-0.03125889681869021,-0.11245602566462255,0.2888159180812204,0.00219616717823176,1.7011187001280064,-0.0019595241720584684
2023-01-09 00:00:00+05:30,154.0,154.5,152.10000610351562,152.9499969482422,1731845,NYKAA.NS,-0.0019595241720584684,-0.0028562601821352845,-0.0062600828347987095,0.00541444635592177,0.022601753618847854,0.041259971675502584,0.23955857813708858,0.38492063492063494,-1.4941244277314756,0.1108364457919755,0.5134110311849934,157.17500076293945,172.44800079345703,-0.026880889415746526,-0.11306598948303938,0.27697320175397105,-0.015404979271581609,1.479971907043024,-0.016147966455331883
2023-01-10 00:00:00+05:30,153.0,153.10000610351562,149.85000610351562,150.5,2521577,NYKAA.NS,-0.016147966455331883,-0.00394749656766428,-0.006951971677446443,0.007526369426926704,0.02268611962462024,0.03841954517771862,0.3317608402783114,0.3968253968253968,-1.2027414618520271,0.17307504414847213,0.5434444336730831,156.05250091552733,171.61550079345704,-0.03558098000734473,-0.12303958963263818,0.30644150379453794,-0.005760700361394599,1.495075536468263,0.030107025345693584
2023-01-11 00:00:00+05:30,151.3000030517578,155.89999389648438,150.6999969482422,155.10000610351562,5515166,NYKAA.NS,0.030107025345693584,0.002073908501474437,-0.005345335223845127,0.01724402857197753,0.024144320438587982,0.035967565861903424,0.7142061203908042,0.48412698412698413,-0.45170034491769917,0.41185873098696246,0.5408098882574441,155.17750091552733,170.76616760253907,-0.0004993946387169788,-0.0917404291379852,0.22139090737849157,0.031137533639312195,1.5310299109790753,-0.034769018079290066
2023-01-12 00:00:00+05:30,153.6999969482422,156.64999389648438,147.64999389648438,149.8000030517578,26518030,NYKAA.NS,-0.034769018079290066,-0.005595230679504018,-0.006559610388328504,0.02371966763085373,0.025011448872581214,0.035761953058604995,0.9483520234342023,0.5158730158730159,3.131742535244465,1.9772084771866802,0.7089952524976784,154.12750091552735,169.9185009765625,-0.028077389419689184,-0.11840086752175215,0.26226420544862616,-0.032671343957611204,1.6556034168210332,-0.014795137937230736
2023-01-13 00:00:00+05:30,150.1999969482422,150.1999969482422,146.25,147.60000610351562,5853410,NYKAA.NS,-0.014795137937230736,-0.0075129242596435174,-0.006487780940641593,0.024065484105423928,0.024984257997878033,0.03264129096084555,0.9632255028431435,0.5119047619047619,-0.39375360963552397,0.4402860807892028,0.7180218381349449,153.10500106811523,169.1101678466797,-0.03595568352330253,-0.12719614684194427,0.25967464570875615,-0.020290108811961107,1.5535653381357353,-0.05107940911529741
2023-01-16 00:00:00+05:30,148.3000030517578,148.3000030517578,139.0500030517578,140.25,11507707,NYKAA.NS,-0.05107940911529741,-0.017336901248291306,-0.007592811187686743,0.030418891464398287,0.02647560460679741,0.03659280651180927,1.148939955357579,0.5436507936507936,0.5978315530204901,0.8596009473342414,0.7168780900328786,151.95500106811522,168.23300109863283,-0.07702939018175554,-0.1663347911184406,0.28678507753082894,-0.04763463561751976,1.9471146930493637,-0.05082429432423585
2023-01-17 00:00:00+05:30,141.0,141.0,132.3000030517578,133.3000030517578,25302181,NYKAA.NS,-0.05082429432423585,-0.0242721668220721,-0.00925342036510003,0.03384057556350784,0.02812717122356746,0.041153129769546826,1.2031271564159864,0.5674603174603174,2.3864309317753123,1.8392916122328093,0.7901080514720316,150.6000015258789,167.12533447265625,-0.11487382667788044,-0.202394996100419,0.32898498756593103,-0.05963989102770538,1.4298881222326751,-0.0331775414174265
2023-01-18 00:00:00+05:30,133.0,133.1999969482422,123.3499984741211,128.9499969482422,52651238,NYKAA.NS,-0.0331775414174265,-0.036929080174696115,-0.008452524178906344,0.015016325246740406,0.027140749507704173,0.041627423722154354,0.5532757932760826,0.5515873015873016,3.4834951152149336,3.619870542667724,1.1138885463269321,149.4125015258789,166.1700012207031,-0.1369530954056276,-0.22398750675091053,0.3114328534729108,-0.03936491639610519,1.0034262924203885,0.0007752411513507002
2023-01-19 00:00:00+05:30,128.75,133.10000610351562,126.5999984741211,129.0500030517578,26175547,NYKAA.NS,0.0007752411513507002,-0.029820228328567965,-0.00801928375684649,0.02272790796143781,0.027219252261882737,0.04065422882122441,0.8349935329902558,0.5555555555555556,1.1677072033134568,1.8839525054666397,1.0791783711201066,148.2900016784668,164.98600128173828,-0.12974575768856692,-0.21781240801415783,0.2946179686903756,0.003945628622054985,0.9846065146114216,-0.014439322898279117
2023-01-20 00:00:00+05:30,129.10000610351562,130.5500030517578,126.5,127.1999969482422,8489674,NYKAA.NS,-0.014439322898279117,-0.02974906532077764,-0.006496906971897229,0.022787193722207208,0.025866573010335,0.04211590397539619,0.8809510600260798,0.5238095238095238,-0.23285692887412468,0.6468930954623953,1.0975388596082298,147.40750122070312,163.3730010986328,-0.13708599700658894,-0.2214135989724387,0.2511698962828367,-0.010000510626094972,0.5567093161158755,-0.01944889228258679
